"did","measurement_time","temp_out","temp_in","humid","pressure"
1,"2021-10-03 21:31:34",20.5,23.5,44.8,1015.4
1,"2021-10-03 21:41:18",20.3,23.4,45.5,1015.1
1,"2021-10-03 21:51:02",19.5,23.4,44.9,1014.9
1,"2021-10-03 22:00:45",20.5,23.3,46.3,1014.8
1,"2021-10-03 22:10:29",20.5,23.3,46.1,1014.5
1,"2021-10-03 22:20:13",20.1,23.2,46.4,1014.5
1,"2021-10-03 22:29:58",19.8,23.1,46.7,1014.2
1,"2021-10-03 22:39:42",19.8,23.1,46.8,1014.1
1,"2021-10-03 22:49:27",19.8,23.0,47.0,1014.5
1,"2021-10-03 22:59:09",19.7,22.9,47.5,1014.0
1,"2021-10-03 23:08:54",19.8,22.9,47.5,1013.9
1,"2021-10-03 23:18:38",19.5,22.8,47.7,1013.7
1,"2021-10-03 23:28:22",19.5,22.8,48.1,1013.7
1,"2021-10-03 23:38:07",19.4,22.8,48.5,1014.2
1,"2021-10-03 23:47:51",19.5,22.7,48.8,1014.1
1,"2021-10-03 23:57:35",19.3,22.7,48.7,1014.1
1,"2021-10-04 00:07:19",19.0,22.6,48.9,1013.7
1,"2021-10-04 00:17:03",19.2,22.6,49.2,1013.1
1,"2021-10-04 00:26:48",19.2,22.6,49.3,1013.1
1,"2021-10-04 00:36:32",19.1,22.6,49.7,1013.1
1,"2021-10-04 00:46:16",19.2,22.5,49.8,1013.2
1,"2021-10-04 00:56:00",19.6,22.5,50.0,1013.5
1,"2021-10-04 01:05:45",19.7,22.5,50.0,1013.5
1,"2021-10-04 01:15:29",19.8,22.5,50.1,1013.2
1,"2021-10-04 01:25:13",19.8,22.5,50.5,1013.0
1,"2021-10-04 01:34:57",19.2,22.4,50.6,1013.1
1,"2021-10-04 01:44:41",19.2,22.4,50.6,1012.7
1,"2021-10-04 01:54:26",19.1,22.4,50.7,1012.6
1,"2021-10-04 02:04:10",19.8,22.4,51.1,1013.0
1,"2021-10-04 02:13:55",19.8,22.4,51.1,1013.1
1,"2021-10-04 02:23:39",19.6,22.3,51.1,1012.9
1,"2021-10-04 02:33:23",19.7,22.3,51.4,1013.0
1,"2021-10-04 02:43:08",19.5,22.3,51.6,1012.8
1,"2021-10-04 02:52:52",19.7,22.3,51.5,1012.7
1,"2021-10-04 03:02:36",19.4,22.3,51.5,1012.3
1,"2021-10-04 03:12:20",19.4,22.3,51.8,1012.3
1,"2021-10-04 03:22:05",19.6,22.2,51.8,1012.6
1,"2021-10-04 03:31:49",19.8,22.2,51.7,1012.7
1,"2021-10-04 03:41:33",19.9,22.2,51.8,1012.6
1,"2021-10-04 03:51:17",19.9,22.2,52.1,1012.6
1,"2021-10-04 04:01:02",20.1,22.2,52.1,1012.5
1,"2021-10-04 04:10:46",20.0,22.2,52.0,1012.4
1,"2021-10-04 04:20:30",19.8,22.2,52.2,1012.5
1,"2021-10-04 04:30:14",19.9,22.2,52.5,1012.5
1,"2021-10-04 04:39:59",19.8,22.1,52.7,1012.4
1,"2021-10-04 04:49:43",19.7,22.1,52.4,1012.5
1,"2021-10-04 04:59:27",19.9,22.1,52.4,1012.4
1,"2021-10-04 05:09:11",19.9,22.2,52.5,1012.8
1,"2021-10-04 05:18:55",19.9,22.2,52.5,1012.8
1,"2021-10-04 05:28:39",19.6,22.2,52.6,1012.5
1,"2021-10-04 05:38:24",19.6,22.2,52.7,1012.7
1,"2021-10-04 05:48:08",19.7,22.2,53.3,1012.7
1,"2021-10-04 05:57:52",19.3,22.2,53.9,1012.2
1,"2021-10-04 06:07:37",19.4,22.2,55.1,1012.4
1,"2021-10-04 06:17:21",19.1,22.3,57.4,1012.4
1,"2021-10-04 06:27:06",19.2,22.3,57.3,1012.3
1,"2021-10-04 06:36:50",18.4,22.4,56.8,1012.0
1,"2021-10-04 06:46:34",18.4,22.4,57.2,1012.0
1,"2021-10-04 06:56:18",18.9,22.5,57.3,1012.0
1,"2021-10-04 07:06:03",19.0,22.5,57.8,1011.8
1,"2021-10-04 07:15:46",19.1,22.5,57.9,1011.7
1,"2021-10-04 07:25:30",19.2,22.5,57.8,1012.0
1,"2021-10-04 07:35:15",19.3,22.5,57.9,1012.2
1,"2021-10-04 07:44:59",19.3,22.5,57.9,1011.8
1,"2021-10-04 07:54:44",19.7,22.6,58.0,1011.7
1,"2021-10-04 08:04:29",19.7,22.6,58.0,1011.8
1,"2021-10-04 08:14:12",20.6,22.6,57.3,1011.3
1,"2021-10-04 08:23:56",21.3,22.6,57.0,1011.6
1,"2021-10-04 08:33:40",21.5,22.7,56.9,1011.5
1,"2021-10-04 08:43:25",21.8,22.7,56.8,1011.3
1,"2021-10-04 08:53:09",21.9,22.8,56.7,1011.5
1,"2021-10-04 09:02:53",21.8,22.8,56.7,1011.5
1,"2021-10-04 09:12:38",22.3,23.1,54.9,1011.7
1,"2021-10-04 09:22:23",22.3,23.2,54.9,1011.3
1,"2021-10-04 09:32:07",22.3,23.4,54.5,1011.0
1,"2021-10-04 09:41:51",22.7,23.4,55.0,1010.8
1,"2021-10-04 09:51:35",22.9,23.5,55.3,1011.0
1,"2021-10-04 10:01:20",22.7,23.5,55.2,1011.0
1,"2021-10-04 10:11:04",22.6,23.7,55.1,1010.8
1,"2021-10-04 10:20:49",22.8,23.9,54.1,1010.8
1,"2021-10-04 10:30:33",22.6,24.0,53.7,1010.9
1,"2021-10-04 10:40:18",22.8,24.1,53.6,1010.8
1,"2021-10-04 10:50:03",22.8,24.3,53.4,1010.6
1,"2021-10-04 10:59:47",23.0,24.4,52.8,1010.4
1,"2021-10-04 11:09:32",23.3,24.6,51.0,1010.8
1,"2021-10-04 11:19:16",22.9,24.7,51.3,1010.6
1,"2021-10-04 11:29:01",23.6,24.9,49.6,1010.7
1,"2021-10-04 11:38:45",24.0,25.0,47.7,1010.7
1,"2021-10-04 11:48:30",24.6,25.1,48.3,1010.8
1,"2021-10-04 11:58:14",24.7,25.1,49.0,1010.9
1,"2021-10-04 12:07:59",23.9,25.2,49.2,1010.7
1,"2021-10-04 12:17:43",24.1,25.3,49.4,1010.9
1,"2021-10-04 12:27:27",25.0,25.3,49.3,1011.1
1,"2021-10-04 12:37:11",25.0,25.4,49.6,1011.4
1,"2021-10-04 12:46:56",24.7,25.5,49.7,1011.5
1,"2021-10-04 12:56:40",24.9,25.4,49.3,1011.4
1,"2021-10-04 13:06:24",25.0,25.4,46.7,1011.1
1,"2021-10-04 13:16:08",25.5,25.4,44.7,1011.5
1,"2021-10-04 13:25:53",25.4,25.5,44.7,1011.2
1,"2021-10-04 13:35:37",25.7,25.5,45.1,1011.5
1,"2021-10-04 13:45:23",25.5,25.7,43.9,1011.6
1,"2021-10-04 13:55:06",25.0,25.9,43.0,1011.3
1,"2021-10-04 14:04:51",25.2,26.0,42.3,1011.3
1,"2021-10-04 14:14:35",24.0,26.0,47.1,1011.9
1,"2021-10-04 14:24:19",25.0,25.7,49.2,1012.1
1,"2021-10-04 14:34:03",24.5,25.6,49.2,1012.2
1,"2021-10-04 14:43:47",22.5,25.5,49.3,1012.0
1,"2021-10-04 14:53:31",23.8,25.3,49.6,1012.5
1,"2021-10-04 15:03:15",22.8,25.2,50.0,1012.5
1,"2021-10-04 15:12:58",23.4,25.0,50.3,1012.6
1,"2021-10-04 15:22:42",24.4,24.8,50.8,1012.6
1,"2021-10-04 15:32:25",23.4,24.6,51.3,1012.6
1,"2021-10-04 15:42:10",24.3,24.6,51.6,1012.7
1,"2021-10-04 15:51:54",22.7,24.7,51.5,1012.4
1,"2021-10-04 16:01:39",23.2,24.9,50.8,1012.5
1,"2021-10-04 16:11:23",23.8,24.7,51.1,1012.8
1,"2021-10-04 16:21:07",22.7,24.5,51.6,1012.7
1,"2021-10-04 16:30:51",23.1,24.4,51.9,1012.8
1,"2021-10-04 16:40:35",22.6,24.3,52.1,1012.6
1,"2021-10-04 16:50:19",22.7,24.2,52.3,1012.8
1,"2021-10-04 17:00:04",23.1,24.1,52.5,1012.8
1,"2021-10-04 17:09:49",22.3,24.1,52.9,1012.8
1,"2021-10-04 17:19:32",20.9,24.1,53.0,1012.9
1,"2021-10-04 17:29:16",20.6,24.2,53.2,1013.0
1,"2021-10-04 17:39:01",20.6,24.3,53.2,1013.1
1,"2021-10-04 17:48:45",20.7,24.3,53.2,1013.2
1,"2021-10-04 17:58:30",20.7,24.4,53.2,1013.2
1,"2021-10-04 18:08:15",20.6,24.4,53.2,1013.4
1,"2021-10-04 18:17:59",20.5,24.5,53.1,1013.4
1,"2021-10-04 18:27:44",20.7,24.5,53.3,1013.4
1,"2021-10-04 18:37:28",20.4,24.5,53.2,1013.5
1,"2021-10-04 18:47:13",20.3,24.5,53.2,1013.4
1,"2021-10-04 18:56:57",20.1,24.6,53.3,1013.5
1,"2021-10-04 19:06:42",20.2,24.6,53.3,1013.7
1,"2021-10-04 19:16:28",20.3,24.6,53.4,1013.5
1,"2021-10-04 19:26:11",20.2,24.6,53.4,1013.6
1,"2021-10-04 19:35:55",20.2,24.6,53.4,1013.5
1,"2021-10-04 19:45:39",20.1,24.6,53.3,1013.7
1,"2021-10-04 19:55:24",20.0,24.6,53.3,1013.9
1,"2021-10-04 20:05:08",20.0,24.6,53.4,1013.7
1,"2021-10-04 20:14:53",20.0,24.7,53.4,1013.8
1,"2021-10-04 20:24:37",19.8,24.7,53.4,1013.9
1,"2021-10-04 20:34:23",19.8,24.7,53.4,1014.1
1,"2021-10-04 20:44:06",19.8,24.7,53.5,1014.0
1,"2021-10-04 20:53:50",19.8,24.7,53.6,1014.2
1,"2021-10-04 21:03:34",19.5,24.7,53.6,1014.3
1,"2021-10-04 21:13:18",19.7,24.7,53.6,1014.3
1,"2021-10-04 21:23:03",19.7,24.7,53.7,1014.4
1,"2021-10-04 21:32:47",19.7,24.7,53.8,1014.4
1,"2021-10-04 21:42:31",19.8,24.7,53.7,1014.6
1,"2021-10-04 21:52:15",19.5,24.6,53.6,1014.5
1,"2021-10-04 22:01:59",19.5,24.5,53.4,1014.4
1,"2021-10-04 22:11:44",19.5,24.4,53.4,1014.2
1,"2021-10-04 22:21:27",19.3,24.3,52.9,1014.4
1,"2021-10-04 22:31:11",19.4,24.2,53.2,1014.3
1,"2021-10-04 22:40:55",19.4,24.2,53.7,1014.5
1,"2021-10-04 22:50:39",19.3,24.1,53.4,1014.5
1,"2021-10-04 23:00:23",19.3,24.0,53.5,1014.5
1,"2021-10-04 23:10:07",19.4,23.9,53.8,1014.6
1,"2021-10-04 23:19:52",19.3,23.9,54.1,1014.7
1,"2021-10-04 23:29:37",19.7,23.8,54.4,1014.9
1,"2021-10-04 23:39:19",19.6,23.8,54.6,1015.2
1,"2021-10-04 23:49:04",19.1,23.7,54.6,1015.4
1,"2021-10-04 23:58:48",18.6,23.6,54.9,1015.5
1,"2021-10-05 00:08:32",18.2,23.6,54.8,1015.6
1,"2021-10-05 00:18:16",18.2,23.5,54.7,1015.5
1,"2021-10-05 00:28:00",17.9,23.4,54.8,1015.4
1,"2021-10-05 00:37:44",18.2,23.4,54.8,1015.7
1,"2021-10-05 00:47:28",17.9,23.3,55.0,1015.6
1,"2021-10-05 00:57:12",17.8,23.3,55.1,1015.5
1,"2021-10-05 01:06:58",17.8,23.2,54.9,1015.5
1,"2021-10-05 01:16:40",17.8,23.1,55.1,1015.7
1,"2021-10-05 01:26:25",18.0,23.1,55.2,1015.8
1,"2021-10-05 01:36:09",17.9,23.0,54.9,1015.7
1,"2021-10-05 01:45:53",17.9,23.0,54.9,1015.9
1,"2021-10-05 01:55:37",17.9,23.0,54.8,1016.0
1,"2021-10-05 02:05:21",17.4,22.9,54.9,1016.0
1,"2021-10-05 02:15:06",17.4,22.9,54.9,1016.1
1,"2021-10-05 02:24:50",16.8,22.8,54.8,1016.1
1,"2021-10-05 02:34:34",17.3,22.8,54.9,1016.1
1,"2021-10-05 02:44:18",16.6,22.8,54.8,1016.0
1,"2021-10-05 02:54:02",16.6,22.7,54.8,1015.9
1,"2021-10-05 03:03:46",16.5,22.6,54.8,1015.9
1,"2021-10-05 03:13:31",16.7,22.6,54.8,1015.9
1,"2021-10-05 03:23:15",17.0,22.6,54.8,1016.0
1,"2021-10-05 03:33:00",17.0,22.5,54.7,1016.1
1,"2021-10-05 03:42:44",16.7,22.5,54.8,1016.4
1,"2021-10-05 03:52:28",16.6,22.5,54.8,1016.4
1,"2021-10-05 04:02:12",16.7,22.5,54.8,1016.5
1,"2021-10-05 04:11:57",16.8,22.4,54.7,1016.6
1,"2021-10-05 04:21:41",16.7,22.4,54.5,1016.6
1,"2021-10-05 04:31:26",16.7,22.4,54.4,1016.6
1,"2021-10-05 04:41:10",16.8,22.4,54.4,1016.8
1,"2021-10-05 04:50:54",16.9,22.4,54.3,1016.8
1,"2021-10-05 05:00:39",16.8,22.3,54.1,1016.9
1,"2021-10-05 05:10:23",16.7,22.3,53.8,1017.0
1,"2021-10-05 05:20:07",16.9,22.3,53.5,1016.9
1,"2021-10-05 05:29:51",17.0,22.2,53.2,1016.8
1,"2021-10-05 05:39:36",16.6,22.2,53.1,1016.8
1,"2021-10-05 05:49:20",17.0,22.2,53.4,1017.1
1,"2021-10-05 05:59:04",18.2,22.2,53.7,1017.1
1,"2021-10-05 06:08:48",16.8,22.2,54.4,1017.1
1,"2021-10-05 06:18:33",18.1,22.3,56.5,1017.1
1,"2021-10-05 06:28:17",18.4,22.3,56.8,1017.3
1,"2021-10-05 06:38:01",18.6,22.3,57.0,1017.3
1,"2021-10-05 06:47:46",19.0,22.4,56.9,1017.4
1,"2021-10-05 06:57:29",19.0,22.5,57.3,1017.5
1,"2021-10-05 07:07:14",18.4,22.5,57.4,1017.6
1,"2021-10-05 07:16:58",19.0,22.5,57.5,1017.6
1,"2021-10-05 07:26:42",18.4,22.5,57.5,1017.6
1,"2021-10-05 07:36:27",18.6,22.6,57.3,1017.6
1,"2021-10-05 07:46:11",18.9,22.6,57.1,1017.7
1,"2021-10-05 07:55:56",19.3,22.6,57.1,1017.7
1,"2021-10-05 08:05:40",19.1,22.7,57.0,1017.8
1,"2021-10-05 08:15:25",18.9,22.7,56.7,1017.8
1,"2021-10-05 08:25:10",19.4,22.7,56.4,1018.2
1,"2021-10-05 08:34:53",19.3,22.7,56.3,1018.1
1,"2021-10-05 08:44:37",19.7,22.7,56.2,1018.2
1,"2021-10-05 08:54:21",19.6,22.7,56.0,1018.3
1,"2021-10-05 09:04:06",19.8,22.7,55.8,1018.3
1,"2021-10-05 09:13:50",18.9,22.7,55.7,1018.2
1,"2021-10-05 09:23:34",19.1,22.7,55.7,1018.0
1,"2021-10-05 09:33:18",19.0,22.8,56.0,1018.0
1,"2021-10-05 09:43:02",19.4,22.8,56.5,1018.1
1,"2021-10-05 09:52:47",18.9,22.9,56.7,1018.0
1,"2021-10-05 10:02:31",19.6,23.0,56.6,1017.9
1,"2021-10-05 10:12:16",19.8,23.1,56.4,1017.9
1,"2021-10-05 10:22:01",18.8,23.2,56.2,1017.8
1,"2021-10-05 10:31:46",19.6,23.4,56.0,1017.8
1,"2021-10-05 10:41:30",20.4,23.5,55.8,1017.4
1,"2021-10-05 10:51:15",20.4,23.5,55.7,1017.3
1,"2021-10-05 11:00:58",20.3,23.6,55.6,1017.3
1,"2021-10-05 11:10:42",19.1,23.7,55.5,1017.3
1,"2021-10-05 11:20:27",19.5,23.8,55.3,1017.2
1,"2021-10-05 11:30:11",19.9,23.8,55.1,1017.1
1,"2021-10-05 11:39:56",20.3,23.9,55.1,1017.1
1,"2021-10-05 11:49:40",21.8,23.9,55.1,1016.9
1,"2021-10-05 11:59:25",20.3,24.0,54.7,1016.8
1,"2021-10-05 12:09:08",19.0,24.1,54.5,1016.9
1,"2021-10-05 12:18:53",20.4,24.2,54.4,1016.8
1,"2021-10-05 12:28:38",18.9,24.3,54.4,1016.6
1,"2021-10-05 12:38:22",19.6,24.3,54.1,1016.5
1,"2021-10-05 12:48:07",20.1,24.4,53.9,1016.4
1,"2021-10-05 12:57:50",19.1,24.4,54.1,1016.3
1,"2021-10-05 13:07:35",20.9,24.5,54.1,1016.3
1,"2021-10-05 13:17:19",22.3,24.4,54.3,1016.4
1,"2021-10-05 13:27:03",22.8,24.4,54.1,1016.4
1,"2021-10-05 13:36:48",22.8,24.4,53.9,1016.5
1,"2021-10-05 13:46:32",22.8,24.4,54.0,1016.6
1,"2021-10-05 13:56:16",22.7,24.3,54.0,1016.6
1,"2021-10-05 14:06:01",22.5,24.3,53.9,1016.5
1,"2021-10-05 14:15:45",22.5,24.3,53.9,1016.5
1,"2021-10-05 14:25:29",22.8,24.3,53.9,1016.4
1,"2021-10-05 14:35:14",22.6,24.3,53.9,1016.3
1,"2021-10-05 14:44:59",22.7,24.3,54.0,1016.2
1,"2021-10-05 14:54:43",22.4,24.3,54.0,1016.2
1,"2021-10-05 15:04:27",22.6,24.3,54.1,1016.0
1,"2021-10-05 15:14:11",22.7,24.2,54.1,1015.9
1,"2021-10-05 15:23:56",22.9,24.2,54.1,1016.0
1,"2021-10-05 15:33:40",22.6,24.2,54.1,1016.0
1,"2021-10-05 15:43:25",22.9,24.2,54.1,1015.7
1,"2021-10-05 15:53:09",22.3,24.2,54.0,1015.8
1,"2021-10-05 16:02:53",22.2,24.2,54.1,1015.9
1,"2021-10-05 16:12:38",22.4,24.2,54.1,1015.8
1,"2021-10-05 16:22:22",20.8,24.2,54.1,1015.8
1,"2021-10-05 16:32:06",21.5,24.1,54.3,1015.7
1,"2021-10-05 16:41:50",21.2,24.1,54.4,1015.6
1,"2021-10-05 16:51:35",21.1,24.1,54.4,1015.8
1,"2021-10-05 17:01:19",19.5,24.1,54.4,1015.8
1,"2021-10-05 17:11:03",18.5,24.1,54.4,1015.7
1,"2021-10-05 17:20:47",18.2,24.0,54.0,1015.7
1,"2021-10-05 17:30:31",17.2,24.0,53.9,1015.5
1,"2021-10-05 17:40:15",18.6,24.0,54.3,1015.6
1,"2021-10-05 17:50:00",18.6,24.0,54.9,1015.7
1,"2021-10-05 17:59:44",18.2,24.0,55.1,1015.5
1,"2021-10-05 18:09:28",18.3,24.0,55.3,1015.7
1,"2021-10-05 18:19:13",19.3,24.0,55.4,1015.8
1,"2021-10-05 18:28:56",18.3,24.0,55.7,1015.6
1,"2021-10-05 18:38:40",19.3,23.9,55.8,1015.8
1,"2021-10-05 18:48:25",17.3,24.0,55.8,1016.0
1,"2021-10-05 18:58:09",18.0,23.9,55.8,1016.1
1,"2021-10-05 19:07:54",17.4,23.9,55.8,1016.2
1,"2021-10-05 19:17:38",18.5,23.9,55.9,1016.2
1,"2021-10-05 19:27:22",19.1,23.9,55.9,1016.3
1,"2021-10-05 19:37:06",19.6,23.9,56.0,1016.3
1,"2021-10-05 19:46:50",19.8,23.9,56.1,1016.4
1,"2021-10-05 19:56:35",18.7,23.9,56.2,1016.2
1,"2021-10-05 20:06:19",16.6,23.9,56.1,1016.2
1,"2021-10-05 20:16:04",17.6,23.9,56.2,1016.1
1,"2021-10-05 20:25:49",16.5,24.0,56.0,1016.0
1,"2021-10-05 20:35:32",16.4,24.0,55.9,1015.9
1,"2021-10-05 20:45:17",16.9,24.0,55.8,1015.9
1,"2021-10-05 20:55:01",16.8,24.0,55.8,1015.9
1,"2021-10-05 21:04:45",17.5,24.0,55.9,1015.5
1,"2021-10-05 21:14:31",18.0,24.0,55.9,1015.7
1,"2021-10-05 21:24:13",15.9,24.0,55.8,1015.8
1,"2021-10-05 21:33:58",16.6,24.0,55.9,1015.8
1,"2021-10-05 21:43:42",15.8,24.0,55.9,1015.8
1,"2021-10-05 21:53:26",16.5,24.0,55.9,1015.8
1,"2021-10-05 22:03:12",16.3,24.0,55.9,1015.7
1,"2021-10-05 22:12:54",17.0,23.9,55.2,1015.7
1,"2021-10-05 22:22:38",17.4,23.8,55.1,1015.6
1,"2021-10-05 22:32:24",14.7,23.8,54.9,1015.5
1,"2021-10-05 22:42:06",15.1,23.9,54.5,1015.5
1,"2021-10-05 22:51:51",17.0,24.2,54.0,1015.3
1,"2021-10-05 23:01:36",16.1,24.3,53.6,1015.2
1,"2021-10-05 23:11:20",14.5,24.3,54.8,1015.1
1,"2021-10-05 23:21:04",13.8,24.5,54.7,1015.0
1,"2021-10-05 23:30:49",14.0,24.4,54.4,1014.9
1,"2021-10-05 23:40:32",14.1,24.1,55.1,1014.8
1,"2021-10-05 23:50:16",14.2,23.8,55.0,1014.9
1,"2021-10-06 00:00:00",13.9,23.7,55.0,1014.7
1,"2021-10-06 00:09:45",14.2,23.5,54.7,1014.5
1,"2021-10-06 00:19:29",14.5,23.4,54.6,1014.4
1,"2021-10-06 00:29:13",14.5,23.2,54.4,1014.4
1,"2021-10-06 00:38:57",14.2,23.1,54.2,1014.4
1,"2021-10-06 00:48:41",14.5,23.0,54.0,1014.3
1,"2021-10-06 00:58:25",14.8,22.9,53.9,1014.3
1,"2021-10-06 01:08:10",14.9,22.8,53.8,1014.4
1,"2021-10-06 01:17:52",14.7,22.7,53.7,1014.4
1,"2021-10-06 01:27:38",14.7,22.6,53.5,1014.4
1,"2021-10-06 01:37:20",14.6,22.5,53.3,1014.4
1,"2021-10-06 01:47:05",14.5,22.4,53.4,1014.3
1,"2021-10-06 01:56:49",14.0,22.4,53.4,1014.4
1,"2021-10-06 02:06:33",13.7,22.3,53.5,1014.4
1,"2021-10-06 02:16:17",13.5,22.2,53.5,1014.4
1,"2021-10-06 02:26:01",13.4,22.1,53.6,1014.4
1,"2021-10-06 02:35:45",13.5,22.1,53.6,1014.3
1,"2021-10-06 02:45:29",12.8,22.0,53.7,1014.4
1,"2021-10-06 02:55:13",12.9,21.9,53.7,1014.4
1,"2021-10-06 03:04:57",12.7,21.9,53.8,1014.4
1,"2021-10-06 03:14:42",12.9,21.8,53.8,1014.4
1,"2021-10-06 03:24:25",13.2,21.8,53.7,1014.6
1,"2021-10-06 03:34:09",13.3,21.7,53.7,1014.7
1,"2021-10-06 03:43:53",13.3,21.6,53.8,1014.7
1,"2021-10-06 03:53:37",12.6,21.6,53.7,1014.7
1,"2021-10-06 04:03:22",12.6,21.5,53.5,1014.9
1,"2021-10-06 04:13:06",12.7,21.5,53.6,1014.9
1,"2021-10-06 04:22:50",12.7,21.4,53.7,1015.0
1,"2021-10-06 04:32:34",12.4,21.4,53.6,1015.1
1,"2021-10-06 04:42:18",12.9,21.4,53.5,1015.1
1,"2021-10-06 04:52:03",12.9,21.3,53.5,1014.9
1,"2021-10-06 05:01:47",12.4,21.3,53.3,1014.9
1,"2021-10-06 05:11:31",12.3,21.2,53.2,1015.0
1,"2021-10-06 05:21:15",12.4,21.2,53.1,1015.1
1,"2021-10-06 05:30:59",12.7,21.1,53.2,1015.2
1,"2021-10-06 05:40:43",12.3,21.1,53.2,1015.1
1,"2021-10-06 05:50:29",12.4,21.0,53.1,1015.2
1,"2021-10-06 06:00:11",12.3,21.0,52.9,1015.3
1,"2021-10-06 06:09:55",12.4,21.0,55.1,1015.5
1,"2021-10-06 06:19:40",12.5,21.0,55.5,1015.7
1,"2021-10-06 06:29:24",12.4,21.0,55.1,1015.9
1,"2021-10-06 06:39:08",12.4,21.0,55.2,1015.8
1,"2021-10-06 06:48:52",12.3,21.0,54.6,1015.8
1,"2021-10-06 06:58:37",12.6,21.1,55.3,1015.8
1,"2021-10-06 07:08:21",12.9,21.1,55.2,1015.8
1,"2021-10-06 07:18:05",12.8,21.1,54.9,1016.0
1,"2021-10-06 07:27:49",12.6,21.1,54.4,1016.0
1,"2021-10-06 07:37:33",12.8,21.1,54.3,1016.0
1,"2021-10-06 07:47:18",12.6,21.1,54.3,1015.9
1,"2021-10-06 07:57:02",13.1,21.1,54.5,1016.1
1,"2021-10-06 08:06:46",13.0,21.1,54.5,1016.0
1,"2021-10-06 08:16:30",13.1,21.0,54.3,1016.0
1,"2021-10-06 08:26:15",13.1,21.0,54.0,1016.0
1,"2021-10-06 08:35:59",13.3,21.0,53.6,1016.1
1,"2021-10-06 08:45:43",13.4,21.0,53.2,1016.1
1,"2021-10-06 08:55:28",13.8,21.0,53.2,1016.1
1,"2021-10-06 09:05:12",14.3,21.1,53.0,1016.1
1,"2021-10-06 09:14:57",14.2,21.1,52.9,1016.1
1,"2021-10-06 09:24:41",14.6,21.1,53.3,1016.0
1,"2021-10-06 09:34:25",14.9,21.2,54.4,1016.0
1,"2021-10-06 09:44:10",15.2,21.3,55.6,1015.9
1,"2021-10-06 09:53:54",15.1,21.3,56.3,1015.9
1,"2021-10-06 10:03:39",15.1,21.3,55.9,1015.9
1,"2021-10-06 10:13:23",15.6,21.4,57.7,1016.0
1,"2021-10-06 10:23:08",15.2,21.4,58.3,1015.9
1,"2021-10-06 10:32:52",15.3,21.5,58.9,1016.0
1,"2021-10-06 10:42:36",15.7,21.6,58.2,1015.8
1,"2021-10-06 10:52:21",15.5,21.8,57.7,1015.7
1,"2021-10-06 11:02:06",17.0,21.9,57.2,1015.4
1,"2021-10-06 11:11:51",16.5,22.1,56.6,1015.5
1,"2021-10-06 11:21:36",16.3,22.2,59.5,1015.5
1,"2021-10-06 11:31:18",15.9,22.2,59.5,1015.5
1,"2021-10-06 11:41:03",17.5,22.3,61.2,1015.5
1,"2021-10-06 11:50:47",18.2,22.4,61.2,1015.4
1,"2021-10-06 12:00:32",18.6,22.5,60.5,1015.6
1,"2021-10-06 12:10:16",16.7,22.6,61.0,1015.1
1,"2021-10-06 12:20:00",19.4,22.5,61.9,1015.1
1,"2021-10-06 12:29:45",17.3,22.6,60.4,1015.2
1,"2021-10-06 12:39:29",18.0,22.6,60.9,1015.2
1,"2021-10-06 12:49:14",18.9,22.7,58.8,1015.2
1,"2021-10-06 12:58:58",19.7,22.7,57.4,1015.3
1,"2021-10-06 13:08:42",19.0,22.8,57.1,1015.3
1,"2021-10-06 13:18:27",19.0,22.8,57.2,1015.3
1,"2021-10-06 13:28:11",19.3,22.9,56.4,1015.2
1,"2021-10-06 13:37:55",18.6,22.9,55.6,1015.1
1,"2021-10-06 13:47:40",20.1,23.0,56.0,1015.4
1,"2021-10-06 13:57:25",20.1,23.1,55.2,1015.5
1,"2021-10-06 14:07:09",19.1,23.3,54.5,1015.4
1,"2021-10-06 14:16:53",19.6,23.4,53.7,1015.6
1,"2021-10-06 14:26:38",19.5,23.5,52.9,1015.7
1,"2021-10-06 14:36:22",20.2,23.5,52.3,1015.5
1,"2021-10-06 14:46:07",19.0,23.7,51.5,1015.5
1,"2021-10-06 14:55:51",21.0,23.8,51.4,1015.9
1,"2021-10-06 15:05:36",18.9,23.8,50.8,1016.1
1,"2021-10-06 15:15:20",18.7,23.8,50.1,1016.4
1,"2021-10-06 15:25:04",17.4,23.8,49.4,1016.2
1,"2021-10-06 15:34:48",18.0,23.8,49.2,1016.6
1,"2021-10-06 15:44:32",18.8,23.8,48.5,1016.5
1,"2021-10-06 15:54:17",20.0,23.8,48.4,1016.4
1,"2021-10-06 16:04:02",17.9,23.9,48.1,1016.3
1,"2021-10-06 16:13:44",18.5,23.9,47.5,1016.2
1,"2021-10-06 16:23:29",18.1,23.9,47.5,1016.3
1,"2021-10-06 16:33:13",17.6,23.9,46.9,1016.1
1,"2021-10-06 16:42:58",17.0,23.9,45.7,1016.3
1,"2021-10-06 16:52:42",17.3,23.8,45.9,1016.4
1,"2021-10-06 17:02:26",16.8,23.7,45.6,1016.4
1,"2021-10-06 17:12:10",16.6,23.6,45.1,1016.5
1,"2021-10-06 17:21:54",16.0,23.5,43.8,1016.7
1,"2021-10-06 17:31:38",15.3,23.3,41.9,1016.6
1,"2021-10-06 17:41:22",15.6,23.1,41.5,1016.8
1,"2021-10-06 17:51:06",15.3,23.1,42.7,1016.8
1,"2021-10-06 18:00:50",15.5,23.0,43.5,1016.9
